ID Nobs Nfilt obs_first theta_E	mb		dt_input 
SN3617 4 4 61181.417468828135 0.7426715207488749 22.8917263586726 21.221452034789028
SN3619 13 4 60408.0996119632 0.4995615621833343 21.479639513865582 8.851577553795416
SN3620 12 5 61053.358181453914 0.3785757559775506 22.228003898924356 16.253214701797123
SN3623 8 3 60635.35594350621 0.67492262556153 22.210121358244137 35.85836771881961
SN3626 7 3 60635.357333866305 0.3247279829789075 21.976834672980104 1.119056671381149
SN3627 8 4 60629.35031625252 0.8811667110712246 22.627305856508308 85.91593006691035
SN3628 9 5 60788.354993976594 0.688646088133001 20.070324628957174 4.276841199901954
SN3630 22 5 60848.36222564224 0.20062347075632492 20.92241341984863 4.13063721713023
SN3632 1 1 60526.281707395625 0.436240024068165 22.636565411997275 6.05464584947497
SN3633 6 4 61134.40518136067 0.8074371035240335 23.33758870957002 45.41573875430208
SN3634 12 3 60523.43990621442 0.3642120443160805 22.369612646959986 31.44310319668554
SN3635 4 2 60614.16966094197 0.1958516253472421 22.055905966708455 2.9066736423276445
SN3637 7 5 60829.24858442188 0.7571763588674498 22.915451359014938 42.814357656044095
SN3638 16 4 60249.21059858958 0.8043563145360737 22.245767546067285 17.4480824462701
SN3640 4 3 60427.258216880204 0.2240797930391853 22.505313079879265 0.7597906812267816
SN3641 4 2 60425.173332034865 1.046495758089522 22.504320477095312 87.34553420439578
SN3643 5 3 60866.28809112122 1.8986279476367052 22.580590803088384 51.94888966249497
SN3646 9 3 60348.387030713544 0.6981386758848518 22.114655653940297 9.622455995814565
SN3651 6 4 60599.26827968751 0.5931449490110599 22.96694642937159 22.26281842197986
SN3654 3 3 60667.266161228596 1.1003609923022724 22.880411703308233 108.67680387143412
SN3655 6 4 61104.38414544305 1.2029831121456986 22.378156054970212 25.412172352843236
SN3656 9 3 60365.04742169584 0.3500782745784364 23.326535523860585 30.600153398741003
SN3657 4 3 60754.32019079805 0.240048307926494 22.762349702028416 2.70425511753502
SN3658 0 0 61265.41259633779 0.5585362821094882 20.903959323871973 16.607636900354983
SN3660 12 4 60251.35503109221 0.497301758185137 22.59297307275198 7.00397552409175
SN3661 11 4 60788.35544422389 0.5145896202894469 21.95397146306658 13.635584962280758
SN3663 1 1 60675.242299496436 0.31611973502646323 21.70830579121182 22.815777067688064
SN3665 14 4 60390.38539383183 0.8279678890761554 23.316523052151677 23.799063873834193
SN3666 10 3 60490.417657601916 0.6063940765244938 22.905954762875734 8.866902707388448
SN3667 7 4 60283.317390070915 0.43694067432360073 22.24044505937257 24.439103818643478
SN3668 11 4 60400.150237814276 0.11001144611147025 22.138393439320424 5.362387684677707
SN3672 3 3 60484.43466755594 0.252040646290978 22.600803914507893 21.936017789606954
SN3673 7 4 60434.38879795801 0.3066962217739117 21.6833563311257 6.216041961765761
SN3674 3 3 60666.10808839263 0.7930469078555915 23.098102644440843 176.024286912841
SN3675 6 4 60704.31133195044 0.2342574206691961 23.08109873271539 5.76137286160996
SN3678 5 3 60662.32506326203 0.5682609076895966 21.093977825043872 5.010517002751804
SN3680 2 2 60731.39366890901 0.4380706747386924 21.429889192025776 17.286351223887443
SN3684 4 3 60593.25561515833 0.6607059897204609 23.290059640057578 30.201677139933178
SN3686 11 4 60348.385660660795 0.6124842109763216 22.564501647603876 5.252336958172759
SN3693 4 3 60525.259165140065 1.6063706286909907 22.997352219456268 68.14885432815095
SN3694 5 3 61107.26871715072 0.312276992197319 22.41820189022009 10.78572926030143
SN3697 1 1 60685.3609982079 0.35351025522170587 23.271834033576678 13.306792443384046
SN3699 22 5 61088.303687329026 0.44918837640915626 20.21527442355714 2.110942274548238
SN3701 3 3 60812.29013514187 1.3968016665772367 21.757815786118847 35.14549003186166
SN3702 6 4 60675.36266846107 0.45899183327234105 21.79360292565408 3.4436072505553734
SN3703 2 2 60350.09551299463 0.5746130735007889 22.612507356126912 3.3253334220479553
SN3704 6 3 60394.36367627711 0.7138890661151267 22.697687656086536 212.38419674341094
SN3705 7 4 60658.32323384357 0.4868685357121454 23.281967103980016 10.988408751046546
SN3706 10 4 60295.207060089975 0.7981591464924764 22.40941981571489 7.674644182585698
SN3713 12 4 61215.01954517443 0.6324503450170408 20.56671137124654 0.588510200029831
SN3714 9 4 60332.35301324238 0.35366141901833054 22.889101647041606 5.409741871006739
SN3718 13 4 60911.32123044352 0.3202411499997678 23.379398121946906 13.266517211288273
SN3720 7 4 61133.26946923509 0.2598740210088929 23.355447050357917 36.723339739611795
SN3721 9 4 60847.4370065326 1.1276337164295702 23.18357497001295 91.05022536494712
SN3722 11 3 60404.17793683405 0.3612920247917379 22.166266987825452 14.61921109054465
SN3726 8 4 60647.24753528766 0.3887941312737378 23.07114128045668 18.321173525869746
SN3730 2 2 61255.32757610282 0.6184412896655 22.59342014955711 22.752020684021762
SN3733 3 3 60690.34691477015 0.712638442483392 22.47897518775928 6.928005433317291
SN3734 6 3 60399.37629828548 0.1717188043150013 23.021471514960595 2.018466848924519
SN3737 4 2 60716.2257855425 0.3478594536065486 21.051304707438092 7.909594961985881
SN3738 6 5 60862.371385086364 0.1465591715647555 22.20804688983575 3.405961792958684
SN3740 5 3 60337.09218160633 0.6883775955840227 22.756502633095224 7.3257728292621875
SN3741 3 3 60346.236187918126 0.7633816166581504 22.235580596657165 52.83937210625781
SN3742 1 1 60490.125570841614 0.17352808547812343 21.925555030286603 0.2636765100390098
SN3745 3 2 60807.35225149507 0.6124639893306839 22.672839329804898 23.657661155315513
SN3747 10 4 60401.00608636179 1.0348249630598572 20.442803743764244 8.781147598388792
SN3751 5 4 61005.22633663119 0.7001257510538428 22.88766356489718 15.422250812379566
SN3753 8 3 61120.38919508268 0.5253588335211296 23.191195081924732 83.99039257934898
SN3754 6 3 60666.23096540073 1.069077069298637 21.131818728944907 61.7918496244542
SN3761 5 3 60719.32567568152 0.7648135219169633 21.669747092734724 4.338726109862392
SN3763 14 3 61058.34639309839 0.5340193389716881 23.281967195987995 23.34293751337132
SN3765 5 3 60272.30915250665 0.4650545005425952 23.457656693234995 30.20211442769576
SN3766 5 4 60763.36529791389 0.35819936054217283 23.08406847156931 9.929818449111067
SN3767 14 5 60988.35516974919 0.7911443323848268 22.788474135011526 14.051627997906325
SN3770 8 4 60265.22840349373 0.9627495059397099 23.592927659103715 30.32506123342133
SN3771 3 3 61142.40509569833 1.0446721358191222 21.44892684271128 61.921495129731866
SN3776 7 4 60949.24750955987 0.2869918061045405 22.78854686232573 15.008993874612429
SN3780 2 2 61099.303855432794 0.2206317919294753 22.112755538315042 7.504333822465802
SN3781 2 2 60424.40730054767 0.8936062490962138 22.862579332223966 21.592795393416594
SN3790 13 4 60848.30820314976 0.6908202183244276 22.85212883778742 24.95397849151518
SN3792 18 4 60966.241073104444 0.7561219954413639 22.82283793299792 22.17257269639759
SN3800 6 3 61056.10136564683 1.5893059426872802 21.24753632068287 13.493505765014561
SN3802 9 3 60924.34247063147 0.6620507631420116 23.550496035439437 22.63579334135223
SN3806 7 4 60274.3233913919 0.2924043410986286 23.14715479606864 28.687304467196874
SN3809 21 4 61043.292585002295 0.8412074264776491 22.587352180794532 20.52507285944194
SN3810 4 2 60968.34792814609 0.16428464292690903 22.614190663771026 6.227044499481959
SN3813 12 4 60466.40939322832 0.6140638867785352 21.545062863102267 5.682365161247828
SN3817 7 3 60644.06493853571 0.5458416341275913 22.252802010383306 11.615410909558623
SN3820 7 4 60685.28385229225 0.5190438934545121 22.635191355362146 22.208704476341314
SN3822 8 4 60807.2952249971 0.984726619583009 22.913694463389703 16.049502665408774
SN3827 7 3 60717.153298473655 0.3487984229336587 23.28562056508299 14.315710854936917
SN3832 5 3 60734.36766378679 0.3580170085621471 22.68658365347425 19.203141766620817
SN3833 12 4 61035.29201712356 0.7958832916088727 22.829105968950486 52.646364394745994
SN3836 12 4 60548.42244630994 0.9257621022590512 20.823445339306616 13.866754822310806
SN3837 3 3 61016.187742716415 0.2779130648583727 22.013613868301086 9.76541166701399
SN3842 14 4 61054.19048940422 0.36147181903586634 22.247794556815776 1.9548879028856962
SN3845 2 2 60611.36844282274 0.45010818387855556 21.17949905225014 10.328055855772286
SN3856 15 4 60925.11674640609 1.472442714282936 22.940719907452333 101.08225166676056
SN3859 5 3 60611.25189644945 0.9413897671501978 21.212355646166564 4.940302609819442
SN3860 7 4 60391.407813800666 0.5161813063675186 22.540237123393055 3.055446810765435
SN3861 2 2 60823.32343901414 1.0620571668844594 21.421507657919477 15.198008295183453
SN3864 10 3 61120.3924325546 0.25321356891072216 22.84708045858898 11.761136182285465
SN3870 7 4 60433.28999017016 1.3762647012118954 22.81084575590525 10.805347832659017
SN3876 3 2 60518.40976967615 0.35780880537444293 22.780533942667695 13.041527083809564
SN3880 2 1 61181.23777182325 0.6181538724822963 22.563626855294586 30.482079510145176
SN3882 6 4 60627.260769891545 0.35991112417123416 23.115206732432746 9.685327380333092
SN3883 8 4 60705.225573607706 0.3216704672925425 23.34714094964237 39.74816838634649
SN3885 5 4 60727.264035956025 0.6359655959577803 22.262008749433328 64.87915999213658
SN3886 15 4 61104.37784203806 0.29224528604679495 23.156154505821686 24.016800718301344
SN3887 19 4 60873.34264773243 0.8048693730327687 23.539425667992404 41.648879066355
SN3888 4 3 61116.032625064625 0.49533730363581174 21.385083867399253 4.301986434757362
SN3889 4 3 60567.139960480585 0.31442207087719176 21.517271455758376 5.035083654085485
SN3890 10 4 60265.10222282147 0.5425338120045021 22.923221665011873 7.89794105299077
SN3892 9 4 60275.331354840055 0.32333508492366897 21.009749361097413 1.576386010124721
SN3896 15 3 60934.34825609582 0.43745512154652144 23.711342624907736 29.623707636301837
SN3898 3 2 60286.18753794145 0.6033349663873989 22.806711509595424 7.942753057080653
SN3899 5 4 60685.362914919875 1.1726967911586015 23.023651614464494 95.07459639885205
SN3900 6 3 60381.02269865513 0.7924690573895192 22.115977558151492 15.074925226069475
SN3903 8 4 60275.35288656489 0.5638250443909081 22.491512460289194 5.820777566590778
SN3904 6 4 60680.25104287247 0.2957774933103004 23.488297247019936 9.165233672281706
SN3906 8 4 61102.3937846981 0.29979025141099724 23.532768933583846 26.494237058301813
SN3907 3 2 60590.238485512426 0.9069041334058513 21.370010549746738 1.7896949037992749
SN3911 11 4 61126.13785694615 0.09914075532485467 21.24505981035983 0.2038314769704771
SN3912 6 4 60793.04873709017 1.7394137571729342 20.85524290939292 16.705997154807353
SN3918 9 4 60573.289452408404 1.3136452758903245 22.613264142699357 24.296029668228428
SN3919 4 3 60999.198055034256 1.0216073265742185 21.891804556373245 5.1268120215089885
SN3922 3 3 60483.41397443319 0.3217261199729254 22.453821791563787 2.8904096383069593
SN3923 5 4 60666.11572893711 0.2946678336906481 22.803592467715895 2.011463558313035
SN3924 16 4 60827.44005598186 0.1988382293069341 22.723219680526597 7.536508346447219
SN3925 16 4 60395.275154244824 1.2894974132623995 22.546377347600487 24.269830803446922
SN3926 7 2 60260.29796866124 0.9082010939880607 23.129278684567787 45.62466427645262
SN3927 0 0 60627.26499358081 0.30518189887542296 21.105881076762817 17.84878530298764
SN3929 6 3 60634.15310530503 1.102566670593272 21.329356660610326 29.89627371063259
SN3932 6 3 60580.28916059669 0.13307749941245514 23.381095134905976 8.582479131765245
SN3934 3 3 60424.38672672515 1.1598635407622604 22.866534306200975 220.8176485146814
SN3935 6 3 61021.27501951687 0.7188079868118775 22.685563278839155 20.991667877333885
SN3943 13 4 61243.42573048908 0.5866146136537926 22.106933249849604 15.280890513520188
SN3945 15 4 60381.16284692683 0.6401523649856268 22.764027941079952 22.135869561275356
SN3947 11 4 60319.20903818932 0.8790082686299147 23.53393836310959 23.883986578515042
SN3949 7 3 60381.40720921902 0.3665544100722612 23.019721559235265 19.731985672906525
SN3951 13 4 60646.23809678025 0.40739598747084027 23.502418594805324 49.39618613194587
SN3960 14 4 60289.34057104778 1.0084524576668308 21.54822777029539 10.81338433719539
SN3963 7 4 61059.14789148077 0.47565913536265086 23.35553937052843 7.315062038887018
SN3965 2 2 61063.184836542096 1.2678055358400944 22.819538531713047 65.35374757295205
SN3970 6 3 60995.16859129812 0.3126459302090652 22.645199976136603 16.483459521586596
SN3971 16 4 60899.26076034079 0.9128638459410788 23.32198348322663 30.37957016339837
SN3972 11 4 60355.3111872994 1.385149212514798 23.389641438362233 28.75815741741686
SN3974 8 4 60485.34219523588 0.46145554215870016 21.995727614591797 4.3005118602856935
SN3977 2 2 60702.37331348647 1.0408567760600236 23.317882546222258 42.17106030992976
SN3978 9 4 61068.32376863162 0.35888815401695867 22.50658841551864 9.183503072937416
SN3979 11 3 60322.15869895 0.21327840918998622 22.960576521690754 6.034044036060953
SN3980 5 4 60267.16115315302 0.3653681444147777 23.220920071573033 13.951013259199485
SN3981 9 5 60543.11536622959 0.5701644631606694 22.393013271336663 26.244442677200748
SN3982 6 3 60959.026161860864 0.24201069094397834 22.343993155469697 12.855913351285139
SN3983 7 3 60987.171207506915 0.6481424182534908 22.71844303629514 27.944435361913293
SN3984 7 5 60899.34706683107 0.8710278574059722 21.96893802966642 116.03935929762456
SN3985 6 3 61077.26491514238 0.28380648204756753 22.766546999329286 18.898127633047842
SN3987 2 2 60666.197804606 0.52988841225043 20.93683977880442 15.211762318633106
SN3988 6 4 60370.21305799821 0.5828717756204222 23.37107206061045 23.006326798546127
SN3989 5 3 60267.29842648125 0.31843730385536934 22.531216939257696 0.7579718767169621
SN3991 9 4 60629.335758377936 0.5532756150429524 22.610644283149192 3.795771008572351
SN3994 16 4 60882.36429514626 1.0796064179942686 22.57386786889063 6.817789655171364
SN3995 7 3 61093.3913111902 0.19210808291595302 23.68651939821882 3.5615917615459747
SN3996 1 1 61169.41400252881 0.7848424157302581 23.062548721529176 20.39195449449119
SN3997 7 4 61226.3501308426 0.8705990820475485 23.462045557060545 8.096146512438732
SN3999 4 3 60761.01777290504 2.2165785095118533 17.869194763610423 15.263162112139838
SN4002 6 3 60382.398833969826 0.6750877775392259 23.285768394218977 5.699382951385429
SN4003 12 4 60377.348063927595 0.5665498322483699 22.402802885159517 11.463157130176105
SN4005 3 3 60796.347322845155 0.5839725545584684 23.281187809059823 13.06904520183307
SN4007 4 3 60662.31506666318 0.44279361895703956 22.913406226052068 16.308535318034235
SN4011 11 4 61105.2026928525 0.3212011522729879 22.59292493261932 11.09811909206643
SN4015 3 3 60335.2804437372 0.33528737373052786 22.24493774986512 25.970980691347084
SN4020 11 4 60359.31116384704 0.3045676765709007 22.383513516111353 9.471026910851334
SN4021 15 4 61054.35300920552 0.3591956805878429 22.471555961958767 4.335508813739294
SN4025 7 4 60948.11203588033 0.5704130069996297 22.200769924780793 11.053798009938335
SN4028 5 3 61224.35516811557 0.14700507920624564 22.980774505354365 2.3590037754082935
SN4031 12 4 61272.42478574866 0.08390143786024094 23.243964098943437 1.142851758523931
SN4032 5 4 60272.3314707487 0.3405182789994518 20.92768817164336 3.1423314210074436
SN4035 1 1 61190.364241625226 0.24570634238077216 22.011062424657034 1.7139022441188712
SN4039 9 4 60687.07298845295 1.2979966421042008 22.815301972317766 24.114936305378528
SN4041 6 4 60906.21600007467 0.7071413183618973 23.029277667352325 39.77661819331484
SN4043 5 3 60788.35364918208 0.8409242540351155 22.508939184901905 8.745849929041265
SN4045 15 5 60897.38002271215 0.41667402344421106 22.11687127796171 8.617726369471578
SN4046 7 4 60721.17396168835 0.9547122985146634 21.903850884922356 3.1131919634353764
SN4048 6 4 60808.23662110527 0.7127403377739678 19.796070185367576 7.403954192125136
SN4050 8 4 61075.3172360444 0.740816307594675 22.827025397111726 68.91503592163066
SN4052 6 4 60460.3024632964 0.5981058492596225 22.51724986225029 4.71257454610027
SN4054 14 4 61069.31435974497 0.17874575229181996 23.479799670128223 4.286359501522495
SN4060 18 4 60990.35018896362 0.891427438730221 21.658964746325005 17.599112387447253
SN4062 10 4 60394.00347834866 1.1876844556401522 23.01522159526214 27.526590411830036
SN4065 5 3 60303.06263752927 0.8107970934574344 22.978925295599353 466.5876677276268
SN4072 15 4 61081.38875789225 0.30663752927122184 22.200329605865946 8.925040556514546
SN4075 7 4 60271.223027635984 0.5686895721358881 23.008318553457332 34.06786421581231
SN4076 5 4 60399.39645269043 0.4735239619289992 22.01791447708301 22.282580728790986
SN4077 5 3 61030.12083750522 1.2748787249882958 22.707906789295386 27.757897215934335
SN4082 6 3 60702.30614771365 0.16327579242429635 23.68831793719469 31.866202510911666
SN4084 3 3 61014.22998133169 0.7585954546499672 23.40162170765782 46.628741101325495
SN4087 7 4 60404.14970165571 0.37455349232216967 21.909918550436757 7.667778900138021
SN4098 11 5 60329.37092412511 0.6497676508681252 21.74564655184109 4.836842627358633
SN4103 8 4 60791.33035932984 0.9392981134327864 22.929972705723003 23.28727385581041
SN4106 13 4 60243.25437313859 0.8928392888986639 22.692134700939086 160.71965807827442
SN4108 3 3 60682.32636758944 0.09670182845399021 21.86920751506301 0.2581659827888854
SN4111 8 4 60626.26151973118 1.0228644186247906 22.841768471205782 14.0694664897641
SN4112 5 4 60548.3178452164 0.49109071442867336 23.35278998293512 22.547135957568955
SN4113 3 3 61122.39097169934 0.2174860060478581 21.994673476524856 10.96677056271468
SN4116 6 4 60685.23569665264 0.6844670294480621 21.296597846683593 21.73710256290994
SN4119 21 4 61081.38784166929 0.8394897880693879 22.73988945729181 71.94665220049119
SN4122 5 4 60343.333332917166 0.2952122476044855 22.985833597778868 5.860108324696162
SN4123 14 4 61213.06796888441 0.7745289920549896 22.31591512458642 20.31336050380723
SN4124 13 4 60895.29759365855 0.6387403408877362 22.728559354608663 6.102311013744601
SN4126 6 3 61017.245628434124 0.6471592506125394 22.43063622622457 3.877519711139054
SN4128 10 4 60919.2542219055 0.6106978384279158 23.5676663905763 10.327361248644351
SN4129 2 2 60870.21436514562 0.8475953666991369 23.055191033446064 9.996621828903718
SN4130 0 0 60662.350590844995 0.2739845796165857 21.65702462204304 6.343608045889648
SN4133 5 4 60242.11444006141 0.7044012907848087 22.415496788075558 6.5987211842427005
SN4134 10 5 60351.13393488501 0.6277262823749834 20.587849169657744 8.858307600918364
SN4135 12 4 61046.06201282391 0.47807464969040897 21.821205050302737 14.445079152983098
SN4136 9 4 61133.240708294295 0.7194713655661177 21.100284503120754 9.89487435743876
SN4137 16 5 61245.1631877809 1.1655552850165414 19.946094133066865 4.734525758362947
SN4143 7 4 60524.2596875205 0.3487266543334047 21.252763174578284 3.1648881087095946
SN4144 6 3 60410.35964362358 1.0727154732477693 23.166805082231726 79.33413603099997
SN4150 9 4 60856.44138388598 0.6056782017076902 22.463556893502272 198.65134734991935
SN4151 8 3 60662.34406839939 0.6329126936381348 22.787235712377438 23.974901782815113
SN4152 20 5 61101.31438195854 0.7286851966368829 22.012062186183126 10.381383258153562
SN4154 9 3 60359.35560839162 0.15821029537868445 23.185063782718828 11.271223320729352
SN4164 6 3 60869.99083502019 0.6169029536788087 22.868603132508227 31.287192552411135
SN4165 5 3 60586.3577697885 0.8317752337053552 22.33610835466947 9.412227508911275
SN4166 3 2 61014.231768112055 0.3758280150338682 22.636149737382148 8.669679149585386
SN4168 10 5 60549.31225433577 1.1208762985873477 22.89505580755146 94.95304909297012
SN4179 11 4 60882.40607617365 1.0563145582880158 23.299568656310733 80.26079279018927
SN4182 19 5 61214.37156509298 0.35182175809969835 22.10598027822832 30.71272187486965
SN4183 11 4 60949.28056727061 0.7789845931517927 21.85422012802055 7.214242407776787
SN4185 3 3 60779.25999591405 0.23632467169728505 22.336363693686753 7.066717137523842
SN4186 2 2 60949.28370855669 0.4351410604745125 20.188832400423948 8.333405387099155
SN4196 0 0 61267.382145374286 0.1225354399436818 22.89179778592537 4.403311494045985
SN4200 6 4 60719.3233585925 0.3784688248306215 23.0567264003459 7.600710642808105
SN4206 8 3 60267.344764157584 0.7676518627304919 22.60663505331024 6.107532052072429
SN4207 9 3 61243.42476831254 0.47635520714769153 23.14881427089042 22.54453859828734
SN4214 6 4 60830.278733371466 0.547878349694924 21.35553650672209 14.36364605973303
SN4217 8 4 61098.21174276263 0.6037293651094319 22.148291439583872 13.260608019649826
SN4220 6 4 60778.41098295486 0.8289650879250222 22.51139998339071 17.355885033413198
SN4223 5 4 61092.20921683496 0.42832588122244475 22.90333123031381 11.510563637128973
SN4224 4 3 60684.2951391634 0.4267913937003858 21.719984858718938 9.208485673167523
SN4228 10 5 60971.25552829188 0.3741767923554025 22.09050168152914 4.693624249278449
SN4229 2 2 60434.42501421792 0.9564083491801901 23.769583516203944 89.09352686029705
SN4230 5 3 60598.354087249834 0.5521560075120949 22.92177897394474 13.560456855665954
SN4232 8 4 60662.3141305689 1.497108148218347 21.889178838204217 30.010310651689636
SN4238 7 3 60543.336670554345 0.32064285623616057 23.194426354482772 9.032857745678452
SN4239 7 4 60310.1577835349 0.9042953782633484 22.38917504986304 5.279123504931801
SN4241 24 4 61033.28022086962 1.5304935065651444 23.07467676272366 34.116053922359896
SN4245 5 3 60748.40830678958 0.5042356956251487 22.667906611196656 16.994212308934074
SN4247 6 2 60229.37403707707 0.35689820358115293 23.788374324889794 567.1315929688723
SN4248 8 4 60811.39800179617 0.6736430696674033 23.581054433307 41.8699658396314
SN4253 14 3 60368.34636532646 0.284894446313762 23.153838220140795 18.758880768784028
SN4256 10 4 60580.334702676184 0.3217950042319702 22.46945954458399 1.5623220722388858
SN4258 8 5 60369.13392855395 0.8418043883166081 23.3823925992003 51.54019086565814
SN4261 9 5 60344.18408277878 0.3151478575749078 21.653905644103233 17.721550935183455
SN4262 6 2 60504.02775709797 0.5942366729155504 21.558560492715127 1.3793364192930302
SN4263 6 3 60944.39474909388 0.8949442246618768 23.672292531703548 105.2112792757968
SN4265 2 2 60666.200040065356 0.857784640235768 22.12765310690402 153.7270289667403
SN4267 8 4 61101.08558872154 1.1718341573548923 23.31807588890819 79.6920966688045
SN4268 8 4 61015.35574114908 0.6032853162501208 22.30853814620161 76.26061391467988
SN4271 11 4 60387.30472317357 0.7434407698001598 22.177282152756376 33.04643695025465
SN4275 9 4 61238.40429339881 0.43450110446732243 22.530562221869197 10.065886490585967
SN4277 9 3 60949.193883692504 0.5613722547791524 21.95579785179075 11.061736947332571
SN4279 11 4 61254.382814492026 0.961964615627478 22.08585142325817 20.115326216375173
SN4285 6 4 60889.33710138189 1.2296075595993488 22.819174399209146 11.170620774091631
SN4288 6 3 60402.18393555675 0.5537109810422475 23.25915561805914 26.728376415495735
SN4289 2 2 61016.26793847985 0.8558482782913136 22.33131661128604 22.850080968203425
SN4290 3 3 60347.22488749304 0.5329510742907502 22.418362836918185 2.9138507942828706
SN4292 3 3 60658.32096880194 0.1581621127936476 21.690797657172723 1.2276239449311594
SN4293 9 3 61258.338983783695 0.3818046526415228 22.62014577067869 20.743356537858446
SN4295 3 2 60734.37190700567 0.5284092205108797 23.497951115357708 17.475784509252016
SN4298 8 5 60290.27730167098 0.37253652774970863 20.841424707589585 3.861676061098443
SN4301 14 4 61215.37700365787 0.18668828790740358 23.29760934727564 2.688940334881127
SN4302 11 3 60263.34918106932 0.6830955534269668 22.628043857671514 2.435023580342205
SN4307 10 3 61258.338983783695 1.0378958109319172 23.434093069359896 24.89714817351566
SN4313 3 2 60268.230594813394 0.08126358630694437 23.57225624706541 4.358761258547469
SN4314 3 3 60558.38821266815 0.6709461648166093 21.549943831720764 9.357282136393025
SN4316 7 3 60665.283637103195 0.7800082677196603 22.14164943212195 6.7993512218874415
SN4317 21 5 61043.238839982965 0.7168266256307482 21.796696448779528 22.721998906581145
SN4318 12 4 61258.4241321953 0.37409547981392677 23.531542928426035 22.62487187407676
SN4319 15 4 60484.4056063745 0.6269686354652697 22.670959184692812 52.74996596474398
SN4321 8 4 60688.34965323384 0.5718142254265965 22.991743712584316 3.3863849979188974
SN4325 17 5 60609.07501733078 1.4114007482809214 22.388186958136455 49.25896267740433
SN4328 10 5 60380.24900499959 0.8836189698716108 22.712930118714716 39.93898370051283
SN4329 11 4 61124.27976129099 0.11223291169742558 23.576239345569995 4.104514492050578
SN4332 15 4 61225.21179651468 0.6816279196132569 22.615542786084795 5.735800919127687
SN4333 4 3 61122.38852874655 1.0417727688026681 22.639708344359356 30.00457969237312
SN4336 9 3 60956.3178691455 0.5489099095102911 23.16533070712044 5.190086057490208
SN4341 2 2 61062.361617818635 0.7026529921756164 21.679083199304515 21.474451444678902
SN4347 8 4 60693.22544236055 2.259531180511374 22.975091531399926 44.05468356738345
SN4348 9 3 60823.09791634525 0.28518030465515126 23.11306805799254 5.22519776030754
SN4353 6 4 60641.1519446114 0.7987427527036602 23.025129070058597 19.366364062184967
SN4354 5 4 60759.38741529694 0.3968583622210142 22.652170365242775 4.628263494333903
SN4356 4 3 61045.2765660587 0.7084102238437087 23.328879626968167 31.4677895129648
SN4358 8 5 60281.189644767765 0.3544853060213073 22.184816131044936 14.161083621111954
SN4366 23 4 60342.28670839264 0.45906282217210825 22.020858517332805 45.98253624846553
SN4367 9 5 60356.3163817154 0.8984967167628806 22.202329916515673 16.196961239024766
SN4371 10 4 60297.35041338777 0.4272054220124324 22.46343126093361 2.4999722813871417
SN4380 6 4 60580.15256132163 0.39089729028792003 23.066341311078265 8.418118122946483
SN4382 13 5 60370.27128116834 0.6940706684175229 22.61937433549749 26.47084685444615
SN4391 8 4 60268.142026215675 0.9828261282080096 22.664957737509432 96.6763274630198
SN4393 10 5 60659.13414974666 1.730179506581836 21.47736281465251 30.528471651422716
SN4395 5 3 60646.317730642295 1.6889154593430409 22.608995603373096 16.23770832795092
SN4396 14 4 60864.319574789304 0.9149377835664072 22.59380839317474 17.22326766883193
SN4397 4 4 61225.44506223858 0.15507883353060387 21.693561957391154 0.6447822397447268
SN4398 7 4 60601.297155277614 0.7013188804137306 22.49741624758912 11.485188858961148
SN4400 8 4 60544.03816840822 0.4103743352977476 22.26058196360499 2.0460464946387362
SN4401 7 3 60658.32870047396 1.1999794905691161 23.02370463995353 31.008553290569985
SN4404 9 5 60759.385349860575 0.7568247392052209 22.19695421512033 27.172067306974157
SN4405 6 4 60261.170110588646 0.24224036891777395 22.58374086287732 5.3579245225065195
SN4407 2 1 60685.36533339699 0.7093876759304427 23.041291223491747 93.25542660370763
SN4408 4 3 60958.309862874354 0.4112095724650634 22.578256917703186 23.05337136949579
SN4409 6 4 61061.375403874066 0.5480066491193616 22.783174100749626 5.683884674420011
SN4410 0 0 61134.39992693589 0.284815280697797 21.671368274624683 3.6854217939960088
SN4411 4 4 60461.25523686566 0.6135392787550233 20.864499269869242 9.998647294920271
SN4419 7 3 60505.34042299533 0.6196019206071413 23.04183106211176 26.03684947406957
SN4422 7 4 61007.27672578674 0.4335461201900084 23.04071151108286 12.581983753271764
SN4423 3 3 61062.1564353942 0.9748436532230668 21.149991964522695 4.498751047339108
SN4425 18 4 60231.36308504715 0.6706191570004821 23.28904301440258 30.740219528070124
SN4428 17 4 61083.2617161089 0.25950086061907635 23.030824602651872 6.767190557330482
SN4429 10 4 61214.25205284432 0.4234847889915602 22.45272828484213 2.589404492111669
SN4430 15 4 60871.33596955826 0.5436113435196818 21.517530689632075 11.700392189483399
SN4431 8 4 61004.271273936734 0.46145853055970937 22.14137694586259 11.868860540795726
SN4432 7 4 60362.21395182672 0.6033907068132475 22.80567426095245 40.733608839459905
SN4434 2 2 61174.38559707812 1.3430217712290087 21.09378092138177 17.223804968879318
SN4438 4 3 60808.15564853369 0.40188679535192096 22.47888822992681 9.729049356435528
SN4443 9 4 60886.36607732328 0.9766671165990156 21.96025119429929 14.870555623268917
SN4444 10 4 60362.377076670375 0.19652250849347191 22.890786551150025 33.893526912376174
SN4445 6 3 60831.36063443896 0.5530476176665259 23.04920243478897 25.094738757151912
SN4449 4 4 60905.35379823727 0.4430277814187142 20.655681289054648 109.30273050787737
